,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_decisiontreeregressor__criterion,param_decisiontreeregressor__max_depth,param_decisiontreeregressor__min_samples_leaf,param_decisiontreeregressor__min_samples_split,param_decisiontreeregressor__splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
117,0.007518291473388672,0.0007032934596951712,0.0013139724731445312,0.0002772901103787152,friedman_mse,2,3,3,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 2, 'decisiontreeregressor__min_samples_leaf': 3, 'decisiontreeregressor__min_samples_split': 3, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,4,0.3749714968595621,0.39158845900019223,0.3309580544235371,0.2623505523383345,0.20877452450515177,0.31372861742535557,0.06894166505606704
118,0.004269266128540039,0.0006546627849578698,0.0007716655731201172,0.0001394663995633076,friedman_mse,2,3,4,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 2, 'decisiontreeregressor__min_samples_leaf': 3, 'decisiontreeregressor__min_samples_split': 4, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,5,0.3749714968595621,0.39158845900019223,0.3309580544235371,0.2623505523383345,0.20877452450515177,0.31372861742535557,0.06894166505606704
119,0.0036717891693115235,0.00010048403814817167,0.0006062030792236328,2.12744199307591e-05,friedman_mse,2,3,4,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 2, 'decisiontreeregressor__min_samples_leaf': 3, 'decisiontreeregressor__min_samples_split': 4, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,6,0.374971496859562,0.39158845900019223,0.3309580544235371,0.2623505523383345,0.20877452450515188,0.3137286174253555,0.06894166505606698
120,0.003906440734863281,0.00046468798585636565,0.000840139389038086,0.0001601427904148813,friedman_mse,2,4,2,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 2, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 2, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,7,0.3749714968595621,0.39158845900019223,0.3309580544235371,0.2623505523383345,0.20877452450515177,0.31372861742535557,0.06894166505606704
121,0.004860353469848633,0.0017364064131062684,0.0008006095886230469,0.0002570452168367236,friedman_mse,2,4,2,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 2, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 2, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,8,0.3749714968595621,0.39158845900019223,0.3309580544235371,0.2623505523383346,0.20877452450515177,0.3137286174253556,0.06894166505606703
122,0.004866170883178711,0.0020327671821664057,0.0008556365966796875,0.0003260997044952907,friedman_mse,2,4,3,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 2, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 3, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,9,0.3749714968595621,0.39158845900019223,0.3309580544235371,0.2623505523383345,0.20877452450515177,0.31372861742535557,0.06894166505606704
123,0.0036821365356445312,0.00010563864221070514,0.0006544589996337891,2.9550441630197893e-05,friedman_mse,2,4,3,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 2, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 3, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,11,0.3749714968595621,0.39158845900019223,0.3309580544235372,0.2623505523383346,0.20877452450515177,0.3137286174253556,0.06894166505606704
124,0.004692697525024414,0.0010730153172496461,0.0009697437286376953,0.0002418192851376149,friedman_mse,2,4,4,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 2, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 4, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,20,0.374971496859562,0.39158845900019223,0.3309580544235371,0.2623505523383345,0.20877452450515188,0.3137286174253555,0.06894166505606698
125,0.00409393310546875,0.0004895060654194559,0.0007096290588378906,4.7346016029654096e-05,friedman_mse,2,4,4,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 2, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 4, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,12,0.3749714968595621,0.39158845900019223,0.3309580544235371,0.2623505523383345,0.20877452450515177,0.31372861742535557,0.06894166505606704
126,0.0048334598541259766,0.0008935969947017856,0.0008530139923095704,0.00024731127836295227,friedman_mse,3,2,2,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 3, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 2, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,13,0.47405250021248024,0.48866203924217944,0.4169258355939677,0.33827954513574454,0.3382234765366797,0.4112286793442103,0.0642285779099062
127,0.005549955368041992,0.0009358964595495481,0.001028299331665039,0.0002063343863731252,friedman_mse,3,2,2,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 3, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 2, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,14,0.47405250021248024,0.48866203924217955,0.4169258355939677,0.33827954513574454,0.3382234765366797,0.4112286793442103,0.06422857790990623
128,0.006741857528686524,0.00024831903814616656,0.0012561321258544923,9.197082522221045e-05,friedman_mse,3,2,3,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 3, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 3, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,15,0.47405250021248024,0.48866203924217944,0.4169258355939677,0.33827954513574454,0.3382234765366797,0.4112286793442103,0.0642285779099062
129,0.007134342193603515,0.00019631407230190383,0.0012545108795166016,6.473991246900746e-05,friedman_mse,3,2,3,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 3, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 3, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,16,0.47405250021248024,0.48866203924217944,0.4169258355939678,0.33827954513574454,0.3382234765366797,0.4112286793442103,0.0642285779099062
130,0.0071620941162109375,0.00025353512863393737,0.0012680530548095704,5.3983063002262615e-05,friedman_mse,3,2,4,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 3, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 4, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,17,0.47405250021248024,0.48866203924217944,0.4169258355939677,0.33827954513574454,0.33822347653667983,0.4112286793442104,0.06422857790990617
131,0.006169319152832031,0.0009946668249700276,0.0011295795440673829,0.0001735271545553688,friedman_mse,3,2,4,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 3, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 4, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,18,0.47405250021248024,0.48866203924217944,0.4169258355939677,0.33827954513574454,0.3382234765366797,0.4112286793442103,0.0642285779099062
132,0.004477977752685547,0.00026182372405852863,0.0008106708526611328,0.00021801980439383826,friedman_mse,3,3,2,best,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 3, 'decisiontreeregressor__min_samples_leaf': 3, 'decisiontreeregressor__min_samples_split': 2, 'decisiontreeregressor__splitter': 'best'}",,,,,,,,19,0.4715907069862877,0.4857446672504435,0.41349678283434155,0.3379878956879422,0.3318813339760759,0.4081402773470181,0.06451956850633725
133,0.0050333976745605465,0.0010260793506630444,0.0008800029754638672,0.00024126735098272588,friedman_mse,3,3,2,random,"{'decisiontreeregressor__criterion': 'friedman_mse', 'decisiontreeregressor__max_depth': 3, 'decisiontreeregressor__min_samples_leaf': 3, 'decisiontreeregressor__min_samples_split': 2, 'decisiontreeregressor__splitter': 'random'}",,,,,,,,43,0.4715907069862877,0.4857446672504434,0.41349678283434155,0.3379878956879422,0.3318813339760759,0.4081402773470181,0.06451956850633722
